scenario,strategy,replication,requested_tasks,completed_tasks,throughput,completion_rate,mean_delay,max_delay,mean_tardiness,urgent_deadline_violation_rate,normal_deadline_violation_rate,urgent_on_time_rate,idle_ratio,charging_wait,low_soc_stops,detour_distance_m,traction_energy,aux_energy,wpt_input_energy,battery_delivered_energy,wpt_loss,mean_efficiency,fleet_min_soc,opportunity_charging_energy,mandatory_charging_energy,pad_utilization,mean_queue,max_queue,pad_waiting_time,charging_contention_events,different_decision_rate_C4_vs_C3,deferred_charging_requests,charging_sessions,c1_start_soc,c1_target_soc,solver_computation_time_s,solver_calls,weight_id,phase
stress_non_binding,C2,5048,1740,1739,72.45833333333333,99.94252873563218,0.1823349762237716,2.9482221746526194,0.001188847187537289,2.409638554216864,0.0,97.59036144578313,0.3914099472884048,4.7369515717340015e-17,0,24670.0,25.813999999999517,3.967638888888912,45.09241897617427,36.076217659342625,9.016201316831715,80.00506177857616,48.65296870129492,36.076217659342625,0.0,31.31417984456541,1.5,3,2.3684757858670006e-16,251,19.9203187250996,422,2467,nan,nan,0.0,0,reference,reference
stress_non_binding,C2,5049,1778,1774,73.91666666666667,99.77502812148481,0.18013005515047353,3.39622441375177,0.004717750819368081,3.9772727272727293,0.0,96.02272727272727,0.378539064866101,2.3684757858670008e-17,0,25850.0,26.505999999999492,4.063194444444466,45.92593664820365,36.71636466699382,9.20957198120989,79.94690440010861,52.18370072818591,36.71636466699382,0.0,31.893011561252507,1.5,3,1.1842378929335003e-16,261,25.287356321839084,495,2585,nan,nan,0.0,0,reference,reference
stress_non_binding,C2,5050,1813,1810,75.41666666666667,99.83452840595697,0.19610178916987994,3.2015134022447453,0.0023207971476795577,3.8567493112947604,0.0,96.14325068870524,0.36728078576594103,6.1106675275368615e-15,0,25390.0,26.833999999999484,4.129722222222243,46.478917124261244,37.19485075174592,9.284066372515383,80.02520939183157,51.381160039232455,37.19485075174592,0.0,32.27702578073693,1.5,3,3.0553337637684307e-14,301,34.21926910299003,488,2539,nan,nan,0.0,0,reference,reference
stress_non_binding,C2,5051,1825,1821,75.875,99.78082191780821,0.20842323608547614,3.526396378740962,0.0023649565367341815,2.168021680216803,0.0,97.8319783197832,0.3574961399245275,4.7369515717340015e-17,0,25410.0,26.98199999999948,4.1550000000000225,48.80138962717009,39.05495916318748,9.74643046398268,80.02837513758769,49.18253296991924,39.05495916318748,0.0,33.889853907756994,1.5,3,2.3684757858670006e-16,326,29.447852760736197,471,2541,nan,nan,0.0,0,reference,reference
stress_non_binding,C2,5052,1728,1725,71.875,99.82638888888889,0.16709009566022845,3.1995789529350684,0.0033535271072997583,2.0588235294117685,0.0,97.94117647058823,0.40030290560837606,0.0,0,24810.0,25.697999999999524,3.944583333333355,43.090953980984665,34.46087212005189,8.630081860932806,79.97240473083727,64.2975000823504,34.46087212005189,0.0,29.924273597905945,1.5,3,0.0,209,35.88516746411483,497,2481,nan,nan,0.0,0,reference,reference
stress_non_binding,C2,5053,1732,1726,71.91666666666667,99.65357967667437,0.23317818144159197,3.1211137518454053,0.003450318464855549,4.885057471264364,0.0,95.11494252873564,0.40094066733814254,1.8947806286936006e-16,0,23970.0,25.577999999999545,3.9412500000000197,42.46135975826867,33.94579393325263,8.515565825016104,79.94514100939085,62.42134555473592,33.94579393325263,0.0,29.48705538768653,1.5,3,9.473903143468002e-16,213,43.66197183098591,415,2397,nan,nan,0.0,0,reference,reference
stress_non_binding,C2,5054,1836,1830,76.25,99.67320261437908,0.25438563978975903,3.459707324892103,0.0046288911967837165,5.21739130434783,0.0,94.78260869565217,0.357651780591104,9.473903143468003e-17,0,25350.0,27.101999999999457,4.177083333333359,47.64535898720251,38.095905812374916,9.549453174827704,79.9572227435781,55.771308729713375,38.095905812374916,0.0,33.08705485222393,1.5,3,4.736951571734001e-16,325,26.769230769230766,481,2535,nan,nan,0.0,0,reference,reference
stress_non_binding,C2,5055,1819,1815,75.625,99.78009895547004,0.19340860975602198,3.554399959792378,0.003925279815199662,2.298850574712641,0.0,97.70114942528735,0.3632740185553544,0.0,0,26460.0,27.119999999999457,4.157083333333356,47.32135332007242,37.83551979256242,9.48583352751005,79.95443312166145,52.580275642751495,37.83551979256242,0.0,32.86205091671694,1.5,3,0.0,281,26.690391459074732,542,2646,nan,nan,0.0,0,reference,reference
stress_non_binding,C2,5056,1867,1861,77.54166666666667,99.67862881628281,0.26936751979228396,3.582883803404123,0.004559639274294844,5.769230769230771,0.0,94.23076923076923,0.34842574893678446,0.0,0,25470.0,27.497999999999443,4.243333333333358,47.86673038275759,38.319451821168386,9.547278561589241,80.05445852422731,53.657724923626205,38.319451821168386,0.0,33.24078498802606,1.5,3,0.0,336,22.61904761904762,478,2547,nan,nan,0.0,0,reference,reference
stress_non_binding,C3,5007,1814,1812,75.5,99.88974641675854,0.17159711679762704,3.2882995729618414,0.0012575437903214006,1.912568306010931,0.0,98.08743169398907,0.3623358743196414,5.210646728907401e-16,0,25940.0,26.955999999999477,4.139444444444466,48.15908524492908,38.53864013031229,9.620445114616833,80.0236132690461,49.93769262219174,38.53864013031229,0.0,33.44380919786735,1.5,3,2.6053233644537005e-15,321,57.3208722741433,484,2594,nan,nan,0.0,0,reference,reference
stress_non_binding,C3,5008,1811,1809,75.375,99.88956377691883,0.2288107941164659,2.8716791943859183,0.003940882067491618,4.113110539845755,0.0,95.88688946015425,0.3669666728317205,4.7369515717340015e-17,0,24810.0,26.693999999999498,4.117500000000021,46.791997780580644,37.43091012653043,9.361087654050248,79.99425521870921,49.995852117277714,37.43091012653043,0.0,32.494442903180925,1.5,3,2.3684757858670006e-16,310,59.03225806451613,424,2481,nan,nan,0.0,0,reference,reference
stress_non_binding,C3,5009,1799,1793,74.70833333333333,99.66648137854364,0.22713138835525412,4.7950456706329225,0.008245947732003886,4.935064935064936,0.0,95.06493506493506,0.3706983481407725,0.0,0,25430.0,26.673999999999474,4.101111111111136,46.64859466932186,37.320140626723315,9.32845404259863,80.00271153134364,57.267256587593316,37.320140626723315,0.0,32.394857409251244,1.5,3,0.0,329,56.53495440729483,486,2543,nan,nan,0.0,0,reference,reference
stress_non_binding,C3,5010,1833,1829,76.20833333333333,99.78177850518276,0.22180740986600006,4.328069208416855,0.00361741257290928,3.5911602209944715,0.0,96.40883977900553,0.35849458382862337,0.0,0,25910.0,27.177999999999468,4.178611111111133,47.641949821695604,38.08686701696706,9.555082804728574,79.94397198164785,50.34389554177634,38.08686701696706,0.0,33.08468737617744,1.5,3,0.0,344,55.52325581395349,504,2591,nan,nan,0.0,0,reference,reference
stress_non_binding,C3,5011,1737,1732,72.16666666666667,99.71214738054115,0.18444298727345793,2.972870557068624,0.0027441370770309842,2.5495750708215303,0.0,97.45042492917847,0.39439229559981565,7.105427357601002e-17,0,24230.0,25.689999999999543,3.9552777777777965,44.31877358406633,35.45607772172461,8.862695862341797,80.00238917818776,55.8307572987799,35.45607772172461,0.0,30.776926100045987,1.5,3,3.552713678800501e-16,272,51.83823529411765,431,2423,nan,nan,0.0,0,reference,reference
stress_non_binding,C3,5012,1828,1823,75.95833333333333,99.72647702407002,0.21929021255197195,3.898965524088514,0.0041384642917631055,3.217158176943702,0.0,96.7828418230563,0.3652316590756213,0.0,0,25340.0,27.003999999999483,4.160277777777798,45.71660273277634,36.56527780218448,9.151324930591905,79.9824912973447,57.53796123019195,36.56527780218448,0.0,31.747640786650216,1.5,3,0.0,288,54.861111111111114,484,2534,nan,nan,0.0,0,reference,reference
stress_non_binding,C3,5013,1725,1724,71.83333333333333,99.94202898550725,0.19378876514662255,2.7286484314156647,0.0038581542458931734,3.4188034188034178,0.0,96.58119658119658,0.39615560430058294,0.0,0,24570.0,25.613999999999542,3.93500000000002,44.88398245179015,35.90040133538343,8.983581116406787,79.98488408185263,56.24048069260355,35.90040133538343,0.0,31.169432258187562,1.5,3,0.0,281,56.58362989323843,467,2457,nan,nan,0.0,0,reference,reference
stress_non_binding,C3,5014,1772,1770,73.75,99.88713318284425,0.13771083820524974,2.352329422337789,0.0014892596396623536,2.005730659025784,0.0,97.99426934097421,0.38466261463588636,7.579122514774402e-16,0,26040.0,26.471999999999483,4.053333333333356,44.32145873108093,35.45688556011019,8.864573170970816,79.99936503724695,66.18324529839474,35.45688556011019,0.0,30.77879078547283,1.5,3,3.789561257387201e-15,227,56.82819383259912,489,2604,nan,nan,0.0,0,reference,reference
stress_non_binding,C3,5015,1820,1818,75.75,99.8901098901099,0.20626894609454868,2.694931092614267,0.002293306798284982,1.9073569482288777,0.0,98.09264305177112,0.3593151030295219,4.7369515717340015e-17,0,25520.0,26.943999999999484,4.146111111111131,48.64656290937206,38.91620166286859,9.730361246503552,79.99784431917418,50.9291157833548,38.91620166286859,0.0,33.782335353730566,1.5,3,2.3684757858670006e-16,331,54.0785498489426,495,2552,nan,nan,0.0,0,reference,reference
stress_non_binding,C3,5016,1812,1812,75.5,100.0,0.21317219581696553,3.4373130195853565,0.005496501195003295,4.134366925064603,0.0,95.8656330749354,0.37147260719412034,0.0,0,25280.0,26.79999999999947,4.126111111111134,45.06986141011666,36.05174152139661,9.018119888720115,79.9907973830694,58.1579212327244,36.05174152139661,0.0,31.29851486813653,1.5,3,0.0,262,53.43511450381679,469,2528,nan,nan,0.0,0,reference,reference
stress_non_binding,C3,5017,1854,1848,77.0,99.67637540453075,0.23519688641669614,6.307661091991274,0.005231980478974004,3.508771929824561,0.13745704467353903,96.49122807017544,0.3550510764678586,0.0,0,25770.0,27.401999999999447,4.22041666666669,46.7816124715709,37.43255163188703,9.349060839683915,80.0155224547566,50.99713912581826,37.43255163188703,0.0,32.48723088303532,1.5,3,0.0,289,50.86505190311419,493,2577,nan,nan,0.0,0,reference,reference
stress_non_binding,C3,5018,1834,1829,76.20833333333333,99.72737186477644,0.1934296306066579,5.1584577562447524,0.00693859182838701,3.899721448467963,0.0,96.10027855153204,0.3585528839847387,0.0,0,26320.0,27.27199999999946,4.186388888888912,47.52096176549408,38.01065684937624,9.51030491611787,79.9871371226677,56.012777503499535,38.01065684937624,0.0,33.00066789270416,1.5,3,0.0,303,60.066006600660074,522,2632,nan,nan,0.0,0,reference,reference
stress_non_binding,C3,5019,1853,1850,77.08333333333333,99.83810037776578,0.2535078780947038,4.25093156366044,0.006344143077151379,3.5040431266846306,0.0,96.49595687331536,0.35135526607015444,1.1842378929335004e-17,0,26050.0,27.445999999999447,4.222222222222245,48.21210421474441,38.57477662520326,9.637327589541178,80.01056426283543,53.43026001517847,38.57477662520326,0.0,33.480627926905804,1.5,3,5.921189464667501e-17,292,56.849315068493155,497,2605,nan,nan,0.0,0,reference,reference
stress_non_binding,C3,5020,1708,1705,71.04166666666667,99.82435597189696,0.16163529024570417,2.4164734640470367,0.0012033265158194306,1.3812154696132617,0.0,98.61878453038673,0.4013211689427999,9.473903143468003e-17,0,25030.0,25.50199999999954,3.9059722222222417,44.72437918059204,35.759682696724774,8.964696483867334,79.95568267662514,51.81934073183948,35.759682696724774,0.0,31.058596653188857,1.5,3,4.736951571734001e-16,265,57.73584905660377,464,2503,nan,nan,0.0,0,reference,reference
stress_non_binding,C3,5021,1758,1755,73.125,99.82935153583618,0.12403244490873373,2.2196071355113722,6.625181656707566e-05,0.7832898172323799,0.0,99.21671018276761,0.3849148793807792,9.473903143468003e-17,0,25670.0,26.229999999999492,4.0190277777778,45.630643422919476,36.52109104359329,9.10955237932626,80.03632713460573,56.58720022191333,36.52109104359329,0.0,31.68794682147181,1.5,3,4.736951571734001e-16,260,53.84615384615385,479,2567,nan,nan,0.0,0,reference,reference
stress_non_binding,C3,5022,1722,1716,71.5,99.65156794425087,0.17476671550218745,3.2518048706954383,0.004443773660160296,3.2352941176470584,0.0,96.76470588235294,0.3979758006877908,0.0,0,24440.0,25.551999999999545,3.9269444444444637,44.528711752395246,35.61013222725631,8.918579525139034,79.97117101718264,59.92382056199891,35.61013222725631,0.0,30.922716494718877,1.5,3,0.0,272,50.36764705882353,451,2444,nan,nan,0.0,0,reference,reference
stress_non_binding,C3,5023,1738,1736,72.33333333333333,99.88492520138091,0.16862885398455624,4.035669981874283,0.0030232416772115155,2.832861189801694,0.0,97.16713881019831,0.3912347318229138,3.031649005909761e-15,0,24790.0,25.81399999999953,3.9651388888889096,45.35549654375106,36.27763438985302,9.077862153898085,79.9850892490146,51.18006529883815,36.27763438985302,0.0,31.49687259982707,1.5,3,1.5158245029548804e-14,261,50.57471264367817,435,2479,nan,nan,0.0,0,reference,reference
stress_non_binding,C3,5024,1786,1784,74.33333333333333,99.88801791713325,0.189535774333587,2.7403452006237177,0.0030970963492725277,2.168021680216803,0.0,97.8319783197832,0.3759920593062327,0.0,0,25610.0,26.553999999999494,4.0765277777778,46.04285864975622,36.81440559679072,9.228453052965532,79.95681996383959,58.234818841379855,36.81440559679072,0.0,31.974207395664003,1.5,3,0.0,296,66.21621621621621,478,2561,nan,nan,0.0,0,reference,reference
stress_non_binding,C3,5025,1798,1794,74.75,99.77753058954394,0.232741227515031,2.618879939801263,0.0019088108088766177,2.6011560693641633,0.0,97.39884393063583,0.37732224823293325,0.0,0,23930.0,26.361999999999522,4.078194444444465,44.36399063614403,35.49084603765763,8.87314459848644,79.99921902594284,52.566576157356046,35.49084603765763,0.0,30.808326830655545,1.5,3,0.0,313,52.07667731629393,413,2393,nan,nan,0.0,0,reference,reference
stress_non_binding,C3,5026,1797,1794,74.75,99.8330550918197,0.27734115071753385,3.504569957545008,0.0069092304590860215,5.675675675675674,0.0,94.32432432432432,0.37423865061059913,1.4210854715202004e-16,0,23940.0,26.351999999999503,4.076250000000023,45.5740857801843,36.473427905938124,9.100657874246266,80.03106871273069,51.9259694973175,36.473427905938124,0.0,31.648670680683473,1.5,3,7.105427357601002e-16,339,54.86725663716814,428,2394,nan,nan,0.0,0,reference,reference
stress_non_binding,C3,5027,1802,1798,74.91666666666667,99.7780244173141,0.286873778357994,3.287276861629531,0.01048321181233123,8.923884514435699,0.0,91.0761154855643,0.36573826766868267,0.0,0,25190.0,26.661999999999495,4.104027777777801,48.134223639274225,38.505699115493805,9.628524523780483,79.99651018381813,52.362355513078064,38.505699115493805,0.0,33.42654419394036,1.5,3,0.0,360,65.83333333333333,451,2519,nan,nan,0.0,0,reference,reference
stress_non_binding,C3,5028,1830,1827,76.125,99.8360655737705,0.2622698102300948,4.109203137883378,0.006215140830132975,5.917159763313606,0.0,94.0828402366864,0.3662504281480588,2.3684757858670006e-16,0,24880.0,26.935999999999467,4.158055555555578,45.14984586669884,36.10780143045896,9.042044436239923,79.97325514037023,55.541128341925685,36.10780143045896,0.0,31.35405962965192,1.5,3,1.1842378929335002e-15,284,58.45070422535211,489,2488,nan,nan,0.0,0,reference,reference
stress_non_binding,C3,5029,1872,1869,77.875,99.83974358974359,0.28694066383166306,2.9237787181876533,0.0021186070052545474,3.6363636363636376,0.0,96.36363636363636,0.3475096757839101,9.473903143468003e-17,0,24500.0,27.36399999999948,4.240277777777796,47.69651671779235,38.171317547501395,9.525199170290989,80.02957065680701,59.14857722792796,38.171317547501395,0.0,33.12258105402245,1.5,3,4.736951571734001e-16,384,65.625,487,2450,nan,nan,0.0,0,reference,reference
stress_non_binding,C3,5030,1828,1825,76.04166666666667,99.83588621444201,0.22480461837575347,4.0985211984910315,0.008160244040934952,5.080213903743314,0.0,94.91978609625669,0.36046063881268436,0.0,0,26260.0,27.18799999999946,4.173055555555579,47.43417002743362,37.94056156622513,9.493608461208531,79.98571819488387,50.1553173886789,37.94056156622513,0.0,32.940395852384405,1.5,3,0.0,294,42.517006802721085,495,2626,nan,nan,0.0,0,reference,reference
stress_non_binding,C3,5031,1815,1811,75.45833333333333,99.77961432506886,0.1714092213806429,2.5060172440593305,0.0008189872390575588,1.8181818181818188,0.0,98.18181818181819,0.3694241499642252,6.833052642226297e-15,0,25700.0,26.919999999999472,4.138194444444466,45.50730601287894,36.39095823436331,9.116347778515687,79.96728750338323,52.64747283909151,36.39095823436331,0.0,31.602295842276988,1.5,3,3.4165263211131486e-14,282,47.16312056737589,508,2570,nan,nan,0.0,0,reference,reference
stress_non_binding,C3,5032,1793,1792,74.66666666666667,99.94422755158952,0.17782519095179694,3.2127410031025496,0.0010476494696533304,2.3121387283236983,0.0,97.6878612716763,0.37481052236707674,8.526512829121203e-16,0,25070.0,26.529999999999486,4.083611111111133,45.76821194785232,36.60346992581866,9.164742022033755,79.97574816233623,61.06949036090062,36.60346992581866,0.0,31.783480519341847,1.5,3,4.263256414560601e-15,311,64.63022508038586,474,2507,nan,nan,0.0,0,reference,reference
stress_non_binding,C3,5033,1780,1779,74.125,99.9438202247191,0.16117300601950943,2.2464665615567356,0.00199432196266811,2.1739130434782594,0.0,97.82608695652173,0.3753461080040672,0.0,0,25950.0,26.549999999999486,4.068750000000023,46.87540111853583,37.45904439511288,9.41635672342301,79.91194422078351,53.03968993633259,37.45904439511288,0.0,32.55236188787206,1.5,3,0.0,291,54.29553264604811,485,2595,nan,nan,0.0,0,reference,reference
stress_non_binding,C3,5034,1752,1746,72.75,99.65753424657534,0.16067238384595411,2.882082900959843,0.0017974215422890411,1.9943019943019946,0.0,98.00569800569801,0.3882416377295774,9.473903143468003e-17,0,25120.0,26.04799999999952,3.998888888888909,45.033010417352095,36.036926935240636,8.996083482111533,80.02335753542008,54.862918879615364,36.036926935240636,0.0,31.272923900938913,1.5,3,4.736951571734001e-16,275,50.54545454545455,464,2512,nan,nan,0.0,0,reference,reference
stress_non_binding,C3,5035,1872,1868,77.83333333333333,99.78632478632478,0.2538452360020297,3.2173014923996863,0.006475438240661112,5.384615384615388,0.0,94.61538461538461,0.34272160507044086,0.0,0,26190.0,27.701999999999444,4.263750000000023,49.420222174641296,39.54707804908358,9.873144125557776,80.02205637468003,50.60215199608893,39.54707804908358,0.0,34.319598732389714,1.5,3,0.0,383,57.702349869451695,538,2619,nan,nan,0.0,0,reference,reference
stress_non_binding,C3,5036,1872,1871,77.95833333333333,99.94658119658119,0.23504466932705678,3.252276302470515,0.0042209445316912465,3.93258426966292,0.0,96.06741573033707,0.3500177329605614,1.8947806286936006e-16,0,25440.0,27.55199999999945,4.253333333333357,46.79361613419789,37.4080984014287,9.385517732769241,79.94273897137428,54.413573764057666,37.4080984014287,0.0,32.495566759859614,1.5,3,9.473903143468002e-16,311,54.983922829581985,498,2544,nan,nan,0.0,0,reference,reference
stress_non_binding,C3,5037,1785,1784,74.33333333333333,99.94397759103641,0.1977141393702543,3.3319811365511365,0.002581502243836042,3.2258064516129004,0.0,96.7741935483871,0.3772247542082539,2.842170943040401e-16,0,25290.0,26.477999999999497,4.070000000000022,45.69908848502857,36.52645270178507,9.172635783243578,79.92818656273957,50.648799999581314,36.52645270178507,0.0,31.73547811460314,1.5,3,1.4210854715202005e-15,256,50.390625,490,2529,nan,nan,0.0,0,reference,reference
stress_non_binding,C3,5038,1797,1796,74.83333333333333,99.94435169727323,0.19913934400599564,3.00357422670117,0.001936572796410392,2.4844720496894457,0.0,97.51552795031056,0.3751328789994816,0.0,0,24530.0,26.469999999999505,4.084444444444466,45.2521635601866,36.18089479790494,9.07126876228172,79.95395568166231,51.57311252589941,36.18089479790494,0.0,31.425113583462892,1.5,3,0.0,258,62.4031007751938,433,2453,nan,nan,0.0,0,reference,reference
stress_non_binding,C3,5039,1760,1755,73.125,99.7159090909091,0.22487627652072703,4.030037692356806,0.007321209354438511,4.62046204620462,0.0,95.37953795379538,0.38114603358065563,0.0,0,25050.0,26.129999999999526,4.014583333333353,46.78742791096397,37.41333643619018,9.374091474773843,79.96450778911677,50.703539992587075,37.41333643619018,0.0,32.49126938261382,1.5,3,0.0,301,55.48172757475083,488,2505,nan,nan,0.0,0,reference,reference
stress_non_binding,C3,5040,1858,1854,77.25,99.78471474703983,0.2641597249892119,2.74738725269652,0.003227387954847134,3.4482758620689613,0.0,96.55172413793103,0.3526707491386653,0.0,0,24810.0,27.257999999999466,4.2154166666666875,47.23853031008049,37.77195947071781,9.46657083936273,79.96006485125014,52.73775410302367,37.77195947071781,0.0,32.80453493755586,1.5,3,0.0,352,57.38636363636363,483,2481,nan,nan,0.0,0,reference,reference
stress_non_binding,C3,5041,1829,1824,76.0,99.72662657189721,0.20283341353229697,2.875333856903141,0.0020150270691131904,2.857142857142858,0.0,97.14285714285714,0.36081475101764043,0.0,0,25450.0,27.037999999999478,4.16388888888891,47.20668963364942,37.74648030547067,9.460209328178804,79.96002388306547,51.82900224256956,37.74648030547067,0.0,32.78242335670095,1.5,3,0.0,303,56.10561056105611,464,2545,nan,nan,0.0,0,reference,reference
stress_non_binding,C3,5042,1795,1793,74.70833333333333,99.88857938718662,0.16371639949411468,2.8003615616863198,0.001537153837832308,1.6901408450704203,0.0,98.30985915492958,0.37435492788012037,0.0,0,25840.0,26.70799999999948,4.098472222222244,45.73222596315664,36.58636258249831,9.145863380658431,80.00127221441937,57.20489743308019,36.58636258249831,0.0,31.758490252192075,1.5,3,0.0,241,54.77178423236515,514,2584,nan,nan,0.0,0,reference,reference
stress_non_binding,C3,5043,1768,1766,73.58333333333333,99.8868778280543,0.22335468618321216,3.9251239840081933,0.0063607493015313855,4.255319148936165,0.0,95.74468085106383,0.39139583478049755,0.0,0,23530.0,25.921999999999535,4.01013888888891,42.29749947902089,33.84041032681446,8.45708915220646,80.00569949436121,64.97405421882408,33.84041032681446,0.0,29.373263527097784,1.5,3,0.0,268,61.56716417910447,471,2353,nan,nan,0.0,0,reference,reference
stress_non_binding,C3,5044,1779,1774,73.91666666666667,99.71894322653176,0.18546976074774868,4.054528390115593,0.0038348042183643603,2.8818443804034533,0.0,97.11815561959655,0.38183124615830144,0.0,0,25360.0,26.419999999999497,4.058472222222243,44.64075138301148,35.67968569773888,8.961065685272635,79.92626600661829,58.66499989258461,35.67968569773888,0.0,31.00052179375792,1.5,3,0.0,241,56.016597510373444,504,2536,nan,nan,0.0,0,reference,reference
stress_non_binding,C3,5045,1743,1742,72.58333333333333,99.94262765347102,0.24549802898084158,4.231213438611061,0.009360619865141221,5.0704225352112715,0.0,94.92957746478872,0.39102729817351634,0.0,0,24840.0,25.883999999999524,3.9762500000000216,44.9301726575341,35.953180335208934,8.97699232232524,80.02012502656194,54.90343195646508,35.953180335208934,0.0,31.20150878995421,1.5,3,0.0,297,62.2895622895623,478,2484,nan,nan,0.0,0,reference,reference
stress_non_binding,C3,5046,1844,1842,76.75,99.89154013015184,0.2812180796970797,3.47377357270143,0.005398635630261437,4.558404558404561,0.0,95.44159544159544,0.3525654646374808,9.473903143468003e-17,0,25380.0,27.20399999999948,4.194166666666686,48.6764327305069,38.93326350488615,9.743169225620818,79.98380596301496,54.911497864059974,38.93326350488615,0.0,33.803078285074186,1.5,3,4.736951571734001e-16,359,54.874651810584965,455,2538,nan,nan,0.0,0,reference,reference
stress_non_binding,C3,5047,1838,1832,76.33333333333333,99.67355821545158,0.23561452387884665,3.0258706354142,0.004495487934208928,3.1088082901554404,0.0,96.89119170984456,0.3544911055906437,7.579122514774402e-16,0,25060.0,27.067999999999472,4.177222222222244,48.583201987368255,38.871523833318435,9.711678154049894,80.01021390773116,50.155092848431146,38.871523833318435,0.0,33.738334713450136,1.5,3,3.789561257387201e-15,380,55.00000000000001,461,2506,nan,nan,0.0,0,reference,reference
stress_non_binding,C3,5048,1740,1739,72.45833333333333,99.94252873563218,0.18260427576354687,2.9482221746526194,0.001188847187537289,2.409638554216864,0.0,97.59036144578313,0.3915787531583614,4.7369515717340015e-17,0,24470.0,25.77399999999952,3.9648611111111336,45.0316488629899,36.033439881564846,8.998208981425112,80.01803351948679,52.62996477381008,36.033439881564846,0.0,31.27197837707627,1.5,3,2.3684757858670006e-16,283,53.35689045936396,419,2447,nan,nan,0.0,0,reference,reference
stress_non_binding,C3,5049,1778,1774,73.91666666666667,99.77502812148481,0.18015913589930166,3.39622441375177,0.004717750819368081,3.9772727272727293,0.0,96.02272727272727,0.37887497946073473,2.3684757858670008e-17,0,25450.0,26.425999999999497,4.057638888888911,45.805007394135494,36.630809111438246,9.174198282697297,79.97118916768947,52.92512619177872,36.630809111438246,0.0,31.809032912594056,1.5,3,1.1842378929335003e-16,265,47.16981132075472,491,2545,nan,nan,0.0,0,reference,reference
stress_non_binding,C3,5050,1813,1810,75.41666666666667,99.83452840595697,0.19612423619259733,3.2015134022447453,0.0023207971476795577,3.8567493112947604,0.0,96.14325068870524,0.3673752032567036,4.7369515717340015e-17,0,25140.0,26.783999999999494,4.126250000000021,46.44492682758667,37.14137852952368,9.30354829806306,79.96864472927318,54.26139148178717,37.14137852952368,0.0,32.25342140804628,1.5,3,2.3684757858670006e-16,305,55.08196721311476,491,2514,nan,nan,0.0,0,reference,reference
stress_non_binding,C3,5051,1825,1821,75.875,99.78082191780821,0.2078801602622087,3.526396378740962,0.0023649565367341815,2.168021680216803,0.0,97.8319783197832,0.35749867094906573,4.7369515717340015e-17,0,25170.0,26.933999999999486,4.151666666666689,48.80047845833632,39.03102246892299,9.769455989413398,79.98081925005293,50.2994837656569,39.03102246892299,0.0,33.889221151622394,1.5,3,2.3684757858670006e-16,337,48.07121661721068,465,2517,nan,nan,0.0,0,reference,reference
stress_non_binding,C3,5052,1728,1725,71.875,99.82638888888889,0.16696102445742605,3.1995789529350684,0.0033535271072997583,2.0588235294117685,0.0,97.94117647058823,0.4006264873693093,0.0,0,24370.0,25.60999999999953,3.938472222222243,42.97446454704866,34.36654589603836,8.607918651010367,79.96968957789734,66.03915958905138,34.36654589603836,0.0,29.843378157672646,1.5,3,0.0,216,64.35185185185185,487,2437,nan,nan,0.0,0,reference,reference
stress_non_binding,C3,5053,1732,1726,71.91666666666667,99.65357967667437,0.23320782838708712,3.1211137518454053,0.003450318464855549,4.885057471264364,0.0,95.11494252873564,0.4014413147983906,0.0,0,23470.0,25.47799999999955,3.934305555555575,42.28112667257937,33.838850073749285,8.442276598830137,80.03299045409506,64.13873361631656,33.838850073749285,0.0,29.361893522624534,1.5,3,0.0,225,56.44444444444444,409,2347,nan,nan,0.0,0,reference,reference
stress_non_binding,C3,5054,1836,1830,76.25,99.67320261437908,0.2545995050345746,3.459707324892103,0.0046288911967837165,5.21739130434783,0.0,94.78260869565217,0.357999559798854,9.473903143468003e-17,0,24990.0,27.02999999999947,4.172083333333358,47.520158472412476,38.018419658824065,9.501738813588494,80.00482506996566,59.161684507471,38.018419658824065,0.0,33.000110050286395,1.5,3,4.736951571734001e-16,350,66.85714285714286,481,2499,nan,nan,0.0,0,reference,reference
stress_non_binding,C3,5055,1819,1815,75.625,99.78009895547004,0.19321192627973027,3.554399959792378,0.003925279815199662,2.298850574712641,0.0,97.70114942528735,0.3637130434081993,0.0,0,25930.0,27.013999999999466,4.149722222222244,47.163304373048234,37.72533437039334,9.437970002654934,79.98874309568463,52.7763867538626,37.72533437039334,0.0,32.75229470350566,1.5,3,0.0,303,56.43564356435643,522,2593,nan,nan,0.0,0,reference,reference
stress_non_binding,C3,5056,1867,1861,77.54166666666667,99.67862881628281,0.2695097282892119,3.582883803404123,0.004559639274294844,5.769230769230771,0.0,94.23076923076923,0.3486744691382371,3.789561257387201e-16,0,25020.0,27.407999999999458,4.237083333333357,47.77719111023464,38.223201821168374,9.553989289066294,80.00303268766328,55.10883603473733,38.223201821168374,0.0,33.17860493766291,1.5,3,1.8947806286936005e-15,379,55.67282321899736,475,2502,nan,nan,0.0,0,reference,reference
